var1(t-1),var2(t-1),var3(t-1),var4(t-1),var1(t)
0.05263158,0.04819277,0.025773196,0.45896658,0.081578955
0.081578955,0.04819277,0.033505157,0.49240124,0.07105263
0.07105263,0.06024096,0.03608247,0.48024318,0.075789474
0.075789474,0.057831325,0.035051547,0.48571432,0.08052632
0.08052632,0.055421688,0.034020618,0.49118543,0.08526316
0.08526316,0.053012043,0.03298969,0.49665654,0.09
0.09,0.050602406,0.03195876,0.50212765,0.094736844
0.094736844,0.04819277,0.030927835,0.5075988,0.10000001
0.10000001,0.05421686,0.034793817,0.51367784,0.10526316
0.10526316,0.06024096,0.03865979,0.51975685,0.081578955
0.081578955,0.04819277,0.030927835,0.49240124,0.086842105
0.086842105,0.06024096,0.03865979,0.49848026,0.10000001
0.10000001,0.06024096,0.03608247,0.51367784,0.094736844
0.094736844,0.05421686,0.030927835,0.5075988,0.089473695
0.089473695,0.04819277,0.025773196,0.5015198,0.08289474
0.08289474,0.04819277,0.028350515,0.49392098,0.07631579
0.07631579,0.04819277,0.030927835,0.48632222,0.086842105
0.086842105,0.04819277,0.030927835,0.49848026,0.081578955
0.081578955,0.072289154,0.04381443,0.49240124,0.10000001
0.10000001,0.06024096,0.025773196,0.51367784,0.102631584
0.102631584,0.04819277,0.023195876,0.5167173,0.12105264
0.12105264,0.06024096,0.033505157,0.5379939,0.10789475
0.10789475,0.04819277,0.020618556,0.5227964,0.10526316
0.10526316,0.06024096,0.028350515,0.51975685,0.09210527
0.09210527,0.04819277,0.020618556,0.5045593,0.06842106
0.06842106,0.04819277,0.020618556,0.47720367,0.102631584
0.102631584,0.06024096,0.04123711,0.5167173,0.11052632
0.11052632,0.04819277,0.028350515,0.5258359,0.07105263
0.07105263,0.072289154,0.046391748,0.48024318,0.10789475
0.10789475,0.072289154,0.046391748,0.5227964,0.10000001
0.10000001,0.072289154,0.051546387,0.51367784,0.094736844
0.094736844,0.09638554,0.067010306,0.5075988,0.09210527
0.09210527,0.08433735,0.057989687,0.5045593,0.089473695
0.089473695,0.072289154,0.048969068,0.5015198,0.10000001
0.10000001,0.072289154,0.048969068,0.51367784,0.10526316
0.10526316,0.04819277,0.025773196,0.51975685,0.11578947
0.11578947,0.072289154,0.046391748,0.5319149,0.1131579
0.1131579,0.06024096,0.033505157,0.5288754,0.09210527
0.09210527,0.036144577,0.015463917,0.5045593,0.086842105
0.086842105,0.04819277,0.025773196,0.49848026,0.081578955
0.081578955,0.06024096,0.03608247,0.49240124,0.1131579
0.1131579,0.06024096,0.028350515,0.5288754,0.09210527
0.09210527,0.04819277,0.028350515,0.5045593,0.11052632
0.11052632,0.05421686,0.030927835,0.5258359,0.12894738
0.12894738,0.06024096,0.033505157,0.54711246,0.11578947
0.11578947,0.06024096,0.03865979,0.5319149,0.1131579
0.1131579,0.072289154,0.045103088,0.5288754,0.11052632
0.11052632,0.08433735,0.051546387,0.5258359,0.11578947
0.11578947,0.072289154,0.046391748,0.5319149,0.13947369
0.13947369,0.072289154,0.051546387,0.5592705,0.23947369
0.23947369,0.10843372,0.072164945,0,0.15789475
0.15789475,0.072289154,0.051546387,0.5805471,0.17105263
0.17105263,0.09638554,0.077319585,0.5957447,0.15877195
0.15877195,0.08835341,0.06786941,0.5815603,0.14649123
0.14649123,0.08032128,0.058419243,0.5673759,0.13421053
0.13421053,0.072289154,0.048969068,0.55319154,0.044736847
0.044736847,0.072289154,0.046391748,0.42553192,0.1131579
0.1131579,0.04819277,0.028350515,0.5288754,0.09210527
0.09210527,0.06024096,0.04381443,0.5045593,0.10526316
0.10526316,0.072289154,0.059278347,0.51975685,0.10789475
0.10789475,0.08433735,0.063144326,0.5227964,0.11052632
0.11052632,0.09638554,0.067010306,0.5258359,0.1131579
0.1131579,0.072289154,0.054123707,0.5288754,0.11842106
0.11842106,0.06024096,0.046391748,0.5349544,0.10789475
0.10789475,0.06024096,0.03608247,0.5227964,0.10000001
0.10000001,0.06024096,0.03865979,0.51367784,0.100877196
0.100877196,0.06024096,0.03865979,0.514691,0.1017544
0.1017544,0.06024096,0.03865979,0.51570415,0.102631584
0.102631584,0.06024096,0.03865979,0.5167173,0.10789475
0.10789475,0.06626506,0.047680408,0.5227964,0.1131579
0.1131579,0.072289154,0.056701027,0.5288754,0.089473695
0.089473695,0.072289154,0.048969068,0.5015198,0.11842106
0.11842106,0.04819277,0.03608247,0.5349544,0.10789475
0.10789475,0.06024096,0.03865979,0.5227964,0.10000001
0.10000001,0.04819277,0.03865979,0.51367784,0.09736842
0.09736842,0.04819277,0.033505157,0.5106383,0.12368421
0.12368421,0.06024096,0.04123711,0.54103345,0.11052632
0.11052632,0.072289154,0.054123707,0.5258359,0.102631584
0.102631584,0.072289154,0.048969068,0.5167173,0.12368421
0.12368421,0.09638554,0.074742265,0.54103345,0.11842106
0.11842106,0.06024096,0.03608247,0.5349544,0.11578947
0.11578947,0.09638554,0.064432986,0.5319149,0.13421053
0.13421053,0.09638554,0.077319585,0.55319154,0.15789475
0.15789475,0.072289154,0.051546387,0.5805471,0.14210527
0.14210527,0.09638554,0.077319585,0.56231004,0.15526317
0.15526317,0.072289154,0.051546387,0.5775076,0.13421053
0.13421053,0.09638554,0.069587626,0.55319154,0.11842106
0.11842106,0.09638554,0.077319585,0.5349544,0.13157895
0.13157895,0.10240963,0.082474224,0.550152,0.14473686
0.14473686,0.10843372,0.087628864,0.5653496,0.16052632
0.16052632,0.10843372,0.085051544,0.58358663,0.13684212
0.13684212,0.10843372,0.085051544,0.556231,0.14210527
0.14210527,0.08433735,0.082474224,0.56231004,0.14736843
0.14736843,0.08433735,0.082474224,0.56838906,0.1263158
0.1263158,0.08433735,0.079896905,0.544073,0.122368425
0.122368425,0.090361446,0.079896905,0.5395137,0.11842106
0.11842106,0.09638554,0.079896905,0.5349544,0.13421053
0.13421053,0.090361446,0.074742265,0.55319154,0.15
0.15,0.08433735,0.069587626,0.5714286,0.15526317
0.15526317,0.10843372,0.087628864,0.5775076,0.09210527
0.09210527,0.072289154,0.061855666,0.5045593,0.09736842
0.09736842,0.07630521,0.06271477,0.5106383,0.102631584
0.102631584,0.08032128,0.06357388,0.5167173,0.10789475
0.10789475,0.08433735,0.064432986,0.5227964,0.11578947
0.11578947,0.09638554,0.069587626,0.5319149,0.10789475
0.10789475,0.08433735,0.054123707,0.5227964,0.094736844
0.094736844,0.072289154,0.056701027,0.5075988,0.12368421
0.12368421,0.072289154,0.051546387,0.54103345,0.12894738
0.12894738,0.072289154,0.056701027,0.54711246,0.13289474
0.13289474,0.08433735,0.069587626,0.55167174,0.13684212
0.13684212,0.09638554,0.082474224,0.556231,0.12368421
0.12368421,0.08433735,0.059278347,0.54103345,0.11052632
0.11052632,0.08433735,0.059278347,0.5258359,0.12105264
0.12105264,0.10843372,0.09020618,0.5379939,0.102631584
0.102631584,0.06024096,0.028350515,0.5167173,0.09210527
0.09210527,0.04819277,0.028350515,0.5045593,0.1013158
0.1013158,0.06626506,0.04252577,0.5151976,0.11052632
0.11052632,0.08433735,0.056701027,0.5258359,0.19473685
0.19473685,0.072289154,0.04123711,0.6231003,0.09736842
0.09736842,0.06024096,0.03865979,0.5106383,0.07105263
0.07105263,0.036144577,0.033505157,0.48024318,0.11842106
0.11842106,0.09638554,0.079896905,0.5349544,0.11578947
0.11578947,0.09638554,0.085051544,0.5319149,0.125
0.125,0.09638554,0.085051544,0.5425532,0.13421053
0.13421053,0.09638554,0.085051544,0.55319154,0.1263158
0.1263158,0.09638554,0.074742265,0.544073,0.11842106
0.11842106,0.06024096,0.046391748,0.5349544,0.094736844
0.094736844,0.06024096,0.03865979,0.5075988,0.10000001
0.10000001,0.09638554,0.074742265,0.51367784,0.089473695
0.089473695,0.06024096,0.04381443,0.5015198,0.09736842
0.09736842,0.06024096,0.03994845,0.5106383,0.10526316
0.10526316,0.06024096,0.03608247,0.51975685,0.094736844
0.094736844,0.06024096,0.04381443,0.5075988,0.1263158
0.1263158,0.10843372,0.069587626,0.544073,0.11052632
0.11052632,0.09638554,0.077319585,0.5258359,0.09736842
0.09736842,0.10843372,0.082474224,0.5106383,0.10789475
0.10789475,0.09638554,0.074742265,0.5227964,0.11842106
0.11842106,0.08433735,0.067010306,0.5349544,0.12894738
0.12894738,0.072289154,0.059278347,0.54711246,0.13421053
0.13421053,0.08433735,0.067010306,0.55319154,0.10526316
0.10526316,0.08433735,0.064432986,0.51975685,0.094736844
0.094736844,0.08433735,0.067010306,0.5075988,0.10000001
0.10000001,0.072289154,0.059278347,0.51367784,0.081578955
0.081578955,0.06024096,0.046391748,0.49240124,0.08333334
0.08333334,0.0682731,0.048969068,0.49442756,0.08508772
0.08508772,0.07630521,0.051546387,0.4964539,0.086842105
0.086842105,0.08433735,0.054123707,0.49848026,0.089473695
0.089473695,0.08433735,0.074742265,0.5015198,0.102631584
0.102631584,0.09638554,0.077319585,0.5167173,0.086842105
0.086842105,0.08433735,0.067010306,0.49848026,0.102631584
0.102631584,0.08433735,0.059278347,0.5167173,0.10000001
0.10000001,0.07831325,0.057989687,0.51367784,0.09736842
0.09736842,0.072289154,0.056701027,0.5106383,0.09210527
0.09210527,0.08433735,0.061855666,0.5045593,0.086842105
0.086842105,0.06024096,0.03865979,0.49848026,0.07105263
0.07105263,0.072289154,0.046391748,0.48024318,0.10000001
0.10000001,0.072289154,0.04123711,0.51367784,0.086842105
0.086842105,0.06024096,0.046391748,0.49848026,0.08421053
0.08421053,0.06024096,0.04123711,0.49544075,0.081578955
0.081578955,0.06024096,0.03608247,0.49240124,0.09736842
0.09736842,0.10843372,0.087628864,0.5045593,0.10526316
0.10526316,0.09638554,0.0927835,0.5106383,0.089473695
0.089473695,0.09638554,0.077319585,0.5015198,0.11578947
0.11578947,0.072289154,0.04381443,0.5319149,0.09736842
0.09736842,0.08433735,0.067010306,0.5106383,0.10526316
0.10526316,0.072289154,0.055412367,0.51975685,0.1131579
0.1131579,0.06024096,0.04381443,0.5288754,0.09736842
0.09736842,0.06024096,0.03608247,0.5106383,0.11578947
0.11578947,0.072289154,0.051546387,0.5319149,0.094736844
0.094736844,0.06024096,0.046391748,0.5075988,0.11052632
0.11052632,0.09638554,0.082474224,0.5258359,0.12105264
0.12105264,0.10843372,0.082474224,0.5379939,0.106578946
0.106578946,0.10240963,0.078608245,0.5212766,0.09210527
0.09210527,0.09638554,0.074742265,0.5045593,0.10000001
0.10000001,0.08433735,0.064432986,0.51367784,0.09342106
0.09342106,0.06626506,0.048969068,0.5060791,0.086842105
0.086842105,0.04819277,0.033505157,0.49848026,0.073684216
0.073684216,0.06024096,0.04123711,0.4832827,0.10526316
0.10526316,0.08433735,0.072164945,0.51975685,0.11842106
0.11842106,0.090361446,0.085051544,0.5349544,0.13157895
0.13157895,0.09638554,0.097938135,0.550152,0.11842106
0.11842106,0.08835341,0.082474224,0.5349544,0.10526316
0.10526316,0.08032128,0.067010306,0.51975685,0.09210527
0.09210527,0.072289154,0.051546387,0.5045593,0.09736842
0.09736842,0.08433735,0.059278347,0.5106383,0.102631584
0.102631584,0.09638554,0.067010306,0.5167173,0.09605263
0.09605263,0.09638554,0.069587626,0.50911856,0.089473695
0.089473695,0.09638554,0.072164945,0.5015198,0.09210527
0.09210527,0.08433735,0.061855666,0.5045593,0.086842105
0.086842105,0.06024096,0.03865979,0.49848026,0.089473695
0.089473695,0.08433735,0.056701027,0.5015198,0.13684212
0.13684212,0.072289154,0.04123711,0.556231,0.09736842
0.09736842,0.072289154,0.054123707,0.5106383,0.10789475
0.10789475,0.06024096,0.03994845,0.5227964,0.11842106
0.11842106,0.04819277,0.025773196,0.5349544,0.12894738
0.12894738,0.08433735,0.064432986,0.54711246,0.10394737
0.10394737,0.07831325,0.061855666,0.5182371,0.07894738
0.07894738,0.072289154,0.059278347,0.4893617,0.081578955
0.081578955,0.072289154,0.054123707,0.49240124,0.086842105
0.086842105,0.08433735,0.056701027,0.49848026,0.094736844
0.094736844,0.08433735,0.064432986,0.5075988,0.102631584
0.102631584,0.08433735,0.072164945,0.5167173,0.10789475
0.10789475,0.09638554,0.074742265,0.5227964,0.089473695
0.089473695,0.072289154,0.054123707,0.5015198,0.1013158
0.1013158,0.090361446,0.063144326,0.5151976,0.1131579
0.1131579,0.10843372,0.072164945,0.5288754,0.09736842
0.09736842,0.08433735,0.064432986,0.5106383,0.09868422
0.09868422,0.090361446,0.068298966,0.51215804,0.10000001
0.10000001,0.09638554,0.072164945,0.51367784,0.073684216
0.073684216,0.06024096,0.04123711,0.4832827,0.102631584
0.102631584,0.06024096,0.046391748,0.5167173,0.09210527
0.09210527,0.06024096,0.03608247,0.5045593,0.10000001
0.10000001,0.06024096,0.04123711,0.51367784,0.10789475
0.10789475,0.04819277,0.04123711,0.5227964,0.109210536
0.109210536,0.05421686,0.045103088,0.52431613,0.11052632
0.11052632,0.06024096,0.048969068,0.5258359,0.11578947
0.11578947,0.06024096,0.059278347,0.5319149,0.13684212
0.13684212,0.05421686,0.04381443,0.556231,0.15789475
0.15789475,0.04819277,0.028350515,0.5805471,0.10526316
0.10526316,0.036144577,0.03865979,0.51975685,0.09210527
0.09210527,0.036144577,0.030927835,0.5045593,0.09868422
0.09868422,0.042168677,0.032216497,0.51215804,0.10526316
0.10526316,0.04819277,0.033505157,0.51975685,0.086842105
0.086842105,0.036144577,0.023195876,0.49848026,0.10000001
0.10000001,0.042168677,0.025773196,0.51367784,0.1131579
0.1131579,0.04819277,0.028350515,0.5288754,0.086842105
0.086842105,0.04819277,0.033505157,0.49848026,0.09210527
0.09210527,0.04819277,0.033505157,0.5045593,0.10789475
0.10789475,0.04819277,0.033505157,0.5227964,0.094736844
0.094736844,0.036144577,0.025773196,0.5075988,0.089473695
0.089473695,0.036144577,0.023195876,0.5015198,0.11578947
0.11578947,0.04819277,0.028350515,0.5319149,0.086842105
0.086842105,0.04819277,0.030927835,0.49848026,0.09736842
0.09736842,0.036144577,0.023195876,0.5106383,0.09210527
0.09210527,0.036144577,0.028350515,0.5045593,0.07631579
0.07631579,0.036144577,0.025773196,0.48632222,0.06052632
0.06052632,0.036144577,0.023195876,0.4680851,0.09210527
0.09210527,0.06024096,0.056701027,0.5045593,0.14210527
0.14210527,0.072289154,0.056701027,0.56231004,0.122368425
0.122368425,0.06024096,0.04381443,0.5395137,0.102631584
0.102631584,0.04819277,0.030927835,0.5167173,0.094736844
0.094736844,0.04819277,0.030927835,0.5075988,0.10000001
0.10000001,0.051204816,0.032216497,0.51367784,0.10526316
0.10526316,0.05421686,0.033505157,0.51975685,0.11052632
0.11052632,0.057228915,0.034793817,0.5258359,0.11578947
0.11578947,0.06024096,0.03608247,0.5319149,0.12894738
0.12894738,0.04819277,0.03608247,0.54711246,0.14473686
0.14473686,0.04819277,0.023195876,0.5653496,0.15
0.15,0.04819277,0.028350515,0.5714286,0.13157895
0.13157895,0.036144577,0.025773196,0.550152,0.14736843
0.14736843,0.04819277,0.028350515,0.56838906,0.13684212
0.13684212,0.05421686,0.04123711,0.556231,0.1263158
0.1263158,0.06024096,0.054123707,0.544073,0.10789475
0.10789475,0.036144577,0.025773196,0.5227964,0.109210536
0.109210536,0.042168677,0.027061855,0.52431613,0.11052632
0.11052632,0.04819277,0.028350515,0.5258359,0.094736844
0.094736844,0.04819277,0.030927835,0.5075988,0.10789475
0.10789475,0.04819277,0.025773196,0.5227964,0.1263158
0.1263158,0.04819277,0.030927835,0.544073,0.13157895
0.13157895,0.04819277,0.03608247,0.550152,0.11842106
0.11842106,0.036144577,0.033505157,0.5349544,0.14210527
0.14210527,0.036144577,0.030927835,0.56231004,0.10526316
0.10526316,0.036144577,0.020618556,0.51975685,0.1131579
0.1131579,0.036144577,0.024484536,0.5288754,0.12105264
0.12105264,0.036144577,0.028350515,0.5379939,0.1131579
0.1131579,0.024096385,0.023195876,0.5288754,0.12368421
0.12368421,0.024096385,0.020618556,0.54103345,0.13421053
0.13421053,0.06024096,0.048969068,0.55319154,0.11578947
0.11578947,0.036144577,0.03608247,0.5319149,0.10526316
0.10526316,0.04819277,0.04123711,0.51975685,0.1131579
0.1131579,0.04819277,0.03994845,0.5288754,0.12105264
0.12105264,0.04819277,0.03865979,0.5379939,0.11052632
0.11052632,0.04819277,0.046391748,0.5258359,0.12105264
0.12105264,0.042168677,0.030927835,0.5379939,0.13157895
0.13157895,0.036144577,0.015463917,0.550152,0.089473695
0.089473695,0.036144577,0.025773196,0.5015198,0.094736844
0.094736844,0.036144577,0.023195876,0.5075988,0.12894738
0.12894738,0.042168677,0.025773196,0.54711246,0.1631579
0.1631579,0.04819277,0.028350515,0.5866262,0.14473686
0.14473686,0.04819277,0.033505157,0.5653496,0.10789475
0.10789475,0.036144577,0.028350515,0.5227964,0.14736843
0.14736843,0.04819277,0.028350515,0.56838906,0.13157895
0.13157895,0.072289154,0.061855666,0.550152,0.10000001
0.10000001,0.072289154,0.046391748,0.51367784,0.11513159
0.11513159,0.072289154,0.048969068,0.53115505,0.13026316
0.13026316,0.072289154,0.051546387,0.54863226,0.14539474
0.14539474,0.072289154,0.054123707,0.5661094,0.16052632
0.16052632,0.072289154,0.056701027,0.58358663,0.1131579
0.1131579,0.06024096,0.048969068,0.5288754,0.109210536
0.109210536,0.058232926,0.046391748,0.52431613,0.10526316
0.10526316,0.056224905,0.04381443,0.51975685,0.1013158
0.1013158,0.05421686,0.04123711,0.5151976,0.09736842
0.09736842,0.052208826,0.03865979,0.5106383,0.09342106
0.09342106,0.050200805,0.03608247,0.5060791,0.089473695
0.089473695,0.04819277,0.033505157,0.5015198,0.086842105
0.086842105,0.04819277,0.033505157,0.49848026,0.094736844
0.094736844,0.04819277,0.03608247,0.5075988,0.09736842
0.09736842,0.056224905,0.04467354,0.5106383,0.10000001
0.10000001,0.06425702,0.053264596,0.51367784,0.102631584
0.102631584,0.072289154,0.061855666,0.5167173,0.09210527
0.09210527,0.036144577,0.03608247,0.5045593,0.09429824
0.09429824,0.038152605,0.03608247,0.50709224,0.09649123
0.09649123,0.04016064,0.03608247,0.50962514,0.09868422
0.09868422,0.042168677,0.03608247,0.51215804,0.100877196
0.100877196,0.044176705,0.03608247,0.514691,0.103070185
0.103070185,0.04618474,0.03608247,0.51722395,0.10526316
0.10526316,0.04819277,0.03608247,0.51975685,0.086842105
0.086842105,0.036144577,0.023195876,0.49848026,0.102631584
0.102631584,0.04819277,0.04123711,0.5167173,0.10789475
0.10789475,0.06024096,0.028350515,0.5227964,0.094736844
0.094736844,0.072289154,0.059278347,0.5075988,0.1131579
0.1131579,0.072289154,0.059278347,0.5288754,0.11578947
0.11578947,0.06626506,0.04381443,0.5319149,0.11842106
0.11842106,0.06024096,0.028350515,0.5349544,0.11578947
0.11578947,0.04819277,0.028350515,0.5319149,0.102631584
0.102631584,0.04819277,0.030927835,0.5167173,0.09736842
0.09736842,0.04819277,0.030927835,0.5106383,0.06842106
0.06842106,0.024096385,0.015463917,0.47720367,0.07631579
0.07631579,0.024096385,0.018041236,0.48632222,0.073684216
0.073684216,0.036144577,0.023195876,0.4832827,0.07105263
0.07105263,0.04819277,0.028350515,0.48024318,0.086842105
0.086842105,0.06024096,0.054123707,0.49848026,0.07894738
0.07894738,0.06024096,0.048969068,0.4893617,0.06842106
0.06842106,0.04819277,0.046391748,0.47720367,0.07631579
0.07631579,0.04819277,0.03608247,0.48632222,0.089473695
0.089473695,0.072289154,0.061855666,0.5015198,0.09078948
0.09078948,0.05421686,0.04123711,0.50303954,0.09210527
0.09210527,0.036144577,0.020618556,0.5045593,0.07631579
0.07631579,0.04819277,0.03865979,0.48632222,0.089473695
0.089473695,0.04819277,0.03865979,0.5015198,0.11578947
0.11578947,0.072289154,0.061855666,0.5319149,0.109210536
0.109210536,0.07028112,0.059278347,0.52431613,0.102631584
0.102631584,0.0682731,0.056701027,0.5167173,0.09605263
0.09605263,0.06626506,0.054123707,0.50911856,0.089473695
0.089473695,0.06425702,0.051546387,0.5015198,0.08289474
0.08289474,0.062248997,0.048969068,0.49392098,0.07631579
0.07631579,0.06024096,0.046391748,0.48632222,0.089473695
0.089473695,0.036144577,0.025773196,0.5015198,0.12105264
0.12105264,0.06024096,0.046391748,0.5379939,0.094736844
0.094736844,0.06024096,0.04381443,0.5075988,0.07631579
0.07631579,0.04819277,0.03865979,0.48632222,0.07105263
0.07105263,0.06024096,0.04123711,0.48024318,0.089473695
0.089473695,0.04819277,0.03608247,0.5015198,0.073684216
0.073684216,0.04819277,0.04123711,0.4832827,0.06052632
0.06052632,0.04819277,0.03865979,0.4680851,0.07631579
0.07631579,0.04819277,0.03608247,0.48632222,0.0745614
0.0745614,0.04819277,0.033505157,0.48429585,0.07280702
0.07280702,0.04819277,0.030927835,0.48226953,0.07105263
0.07105263,0.04819277,0.028350515,0.48024318,0.094736844
0.094736844,0.06024096,0.03994845,0.5075988,0.11842106
0.11842106,0.072289154,0.051546387,0.5349544,0.11052632
0.11052632,0.04819277,0.030927835,0.5258359,0.09868422
0.09868422,0.04819277,0.034793817,0.51215804,0.086842105
0.086842105,0.04819277,0.03865979,0.49848026,0.07894738
0.07894738,0.036144577,0.028350515,0.4893617,0.06052632
0.06052632,0.04819277,0.03608247,0.4680851,0.073684216
0.073684216,0.04819277,0.028350515,0.4832827,0.06842106
0.06842106,0.036144577,0.033505157,0.47720367,0.073684216
0.073684216,0.04819277,0.033505157,0.4832827,0.07894738
0.07894738,0.036144577,0.025773196,0.4893617,0.07631579
0.07631579,0.036144577,0.028350515,0.48632222,0.08552632
0.08552632,0.042168677,0.030927835,0.49696052,0.094736844
0.094736844,0.04819277,0.033505157,0.5075988,0.07894738
0.07894738,0.04819277,0.04381443,0.4893617,0.06842106
0.06842106,0.04819277,0.04123711,0.47720367,0.089473695
0.089473695,0.072289154,0.048969068,0.5015198,0.06052632
0.06052632,0.06024096,0.051546387,0.4680851,0.0631579
0.0631579,0.06024096,0.03865979,0.47112465,0.047368422
0.047368422,0.04819277,0.033505157,0.45288754,0.05263158
0.05263158,0.05421686,0.03994845,0.45896658,0.057894737
0.057894737,0.06024096,0.046391748,0.4650456,0.089473695
0.089473695,0.072289154,0.072164945,0.5015198,0.081578955
0.081578955,0.06024096,0.051546387,0.49240124,0.10526316
0.10526316,0.04819277,0.04123711,0.51975685,0.09912282
0.09912282,0.04819277,0.037800685,0.5126647,0.092982456
0.092982456,0.04819277,0.03436426,0.50557244,0.086842105
0.086842105,0.04819277,0.030927835,0.49848026,0.081578955
0.081578955,0.04819277,0.04381443,0.49240124,0.07631579
0.07631579,0.04819277,0.04381443,0.48632222,0.077192985
0.077192985,0.06024096,0.051546387,0.48733538,0.07807018
0.07807018,0.072289154,0.059278347,0.48834854,0.07894738
0.07894738,0.08433735,0.067010306,0.4893617,0.073684216
0.073684216,0.072289154,0.061855666,0.4832827,0.089473695
0.089473695,0.04819277,0.03608247,0.5015198,0.094736844
0.094736844,0.04819277,0.04123711,0.5075988,0.10000001
0.10000001,0.072289154,0.051546387,0.51367784,0.094736844
0.094736844,0.06024096,0.03865979,0.5075988,0.086842105
0.086842105,0.04819277,0.028350515,0.49848026,0.09736842
0.09736842,0.072289154,0.059278347,0.5106383,0.094736844
0.094736844,0.072289154,0.057989687,0.5075988,0.09210527
0.09210527,0.072289154,0.056701027,0.5045593,0.086842105
0.086842105,0.06024096,0.054123707,0.49848026,0.09736842
0.09736842,0.06024096,0.04381443,0.5106383,0.089473695
0.089473695,0.04819277,0.03865979,0.5015198,0.065789476
0.065789476,0.036144577,0.030927835,0.47416413,0.086842105
0.086842105,0.06024096,0.04381443,0.49848026,0.08421053
0.08421053,0.06024096,0.046391748,0.49544075,0.081578955
0.081578955,0.06024096,0.048969068,0.49240124,0.07631579
0.07631579,0.072289154,0.064432986,0.48632222,0.10000001
0.10000001,0.08433735,0.069587626,0.51367784,0.086842105
0.086842105,0.08433735,0.074742265,0.49848026,0.094736844
0.094736844,0.072289154,0.048969068,0.5075988,0.100877196
0.100877196,0.07630521,0.055841915,0.514691,0.10701755
0.10701755,0.08032128,0.06271477,0.52178323,0.1131579
0.1131579,0.08433735,0.069587626,0.5288754,0.11842106
0.11842106,0.072289154,0.0927835,0.5349544,0.09210527
0.09210527,0.06024096,0.046391748,0.5045593,0.081578955
0.081578955,0.04819277,0.03608247,0.49240124,0.065789476
0.065789476,0.04819277,0.03865979,0.47416413,0.07894738
0.07894738,0.06024096,0.04381443,0.4893617,0.05526316
0.05526316,0.06024096,0.04381443,0.4620061,0.0631579
0.0631579,0.04819277,0.048969068,0.47112465,0.050000004
0.050000004,0.04819277,0.030927835,0.45592707,0.081578955
0.081578955,0.06024096,0.048969068,0.49240124,0.07631579
0.07631579,0.06024096,0.048969068,0.48632222,0.073684216
0.073684216,0.072289154,0.056701027,0.4832827,0.094736844
0.094736844,0.072289154,0.067010306,0.5075988,0.08815789
0.08815789,0.06024096,0.051546387,0.5,0.081578955
0.081578955,0.04819277,0.03608247,0.49240124,0.07960527
0.07960527,0.05421686,0.034793817,0.4901216,0.07763158
0.07763158,0.06024096,0.033505157,0.48784196,0.0756579
0.0756579,0.06626506,0.032216497,0.48556232,0.073684216
0.073684216,0.072289154,0.030927835,0.4832827,0.081578955
0.081578955,0.10843372,0.04123711,0.49240124,0.06842106
0.06842106,0.04819277,0.04123711,0.47720367,0.073684216
0.073684216,0.04819277,0.03737113,0.4832827,0.07894738
0.07894738,0.04819277,0.033505157,0.4893617,0.09210527
0.09210527,0.072289154,0.056701027,0.5045593,0.08552632
0.08552632,0.072289154,0.064432986,0.4893617,0.07894738
0.07894738,0.072289154,0.072164945,0.47416413,0.089473695
0.089473695,0.072289154,0.064432986,0.5015198,0.07894738
0.07894738,0.072289154,0.072164945,0.47112465,0.09210527
0.09210527,0.072289154,0.056701027,0.5045593,0.102631584
0.102631584,0.10843372,0.077319585,0.5167173,0.1763158
0.1763158,0.4578313,0.105670094,0.6018237,0.1631579
0.1631579,0.072289154,0.056701027,0.5866262,0.15789475
0.15789475,0.09638554,0.067010306,0.5805471,0.086842105
0.086842105,0.08433735,0.056701027,0.49848026,0.09736842
0.09736842,0.09638554,0.076030925,0.5106383,0.10789475
0.10789475,0.10843372,0.09536082,0.5227964,0.09736842
0.09736842,0.072289154,0.064432986,0.5106383,0.12105264
0.12105264,0.10843372,0.105670094,0.5349544,0.10526316
0.10526316,0.08433735,0.067010306,0.51975685,0.1131579
0.1131579,0.09638554,0.100515455,0.5045593,0.10526316
0.10526316,0.09638554,0.0927835,0.49240124,0.09736842
0.09736842,0.07831325,0.069587626,0.49696052,0.089473695
0.089473695,0.06024096,0.046391748,0.5015198,0.089473695
0.089473695,0.06024096,0.048969068,0.5015198,0.089473695
0.089473695,0.06024096,0.050257728,0.5015198,0.089473695
0.089473695,0.06024096,0.051546387,0.5015198,0.086842105
0.086842105,0.04819277,0.04123711,0.49848026,0.07894738
0.07894738,0.072289154,0.051546387,0.4893617,0.07105263
0.07105263,0.072289154,0.059278347,0.48024318,0.081578955
0.081578955,0.036144577,0.023195876,0.49240124,0.089473695
0.089473695,0.06024096,0.04381443,0.5015198,0.10000001
0.10000001,0.036144577,0.030927835,0.51367784,0.10789475
0.10789475,0.06024096,0.048969068,0.5227964,0.10526316
0.10526316,0.06024096,0.03608247,0.51975685,0.07894738
0.07894738,0.04819277,0.04381443,0.4893617,0.06842106
0.06842106,0.04819277,0.03865979,0.47720367,0.07631579
0.07631579,0.06024096,0.046391748,0.48632222,0.089473695
0.089473695,0.06024096,0.048969068,0.5015198,0.10526316
0.10526316,0.06024096,0.04123711,0.51975685,0.10000001
0.10000001,0.072289154,0.061855666,0.51367784,0.09736842
0.09736842,0.072289154,0.048969068,0.5106383,0.07631579
0.07631579,0.072289154,0.048969068,0.48632222,0.07894738
