,date,so2,no2,RSPM,AQI
1037,2012-05-29,11.0,18.0,46.0,46.0
1038,2012-05-30,8.0,26.0,63.0,63.0
1039,2012-05-31,9.0,27.0,32.0,34.0
1040,2012-06-01,9.0,27.0,32.0,34.0
1041,2012-06-02,9.333333333333334,28.333333333333332,34.333333333333336,35.666666666666664
1042,2012-06-03,9.666666666666666,29.666666666666668,36.666666666666664,37.333333333333336
1043,2012-06-04,10.0,31.0,39.0,39.0
1044,2012-06-05,6.0,19.0,29.0,29.0
1045,2012-06-06,10.0,31.0,58.0,58.0
1046,2012-06-07,13.0,44.0,50.0,55.0
1047,2012-06-08,11.5,38.0,55.5,58.0
1048,2012-06-09,10.0,32.0,61.0,61.0
1049,2012-06-10,10.0,31.0,68.0,68.0
1050,2012-06-11,10.0,30.0,75.0,75.0
1051,2012-06-12,10.0,30.0,57.0,57.0
1052,2012-06-13,7.0,26.0,42.0,42.0
1053,2012-06-14,9.0,28.0,65.0,65.0
1054,2012-06-15,9.083333333333334,28.666666666666668,64.58333333333333,64.58333333333333
1055,2012-06-16,9.166666666666666,29.333333333333332,64.16666666666667,64.16666666666667
1056,2012-06-17,9.25,30.0,63.75,63.75
1057,2012-06-18,9.333333333333334,30.666666666666668,63.333333333333336,63.333333333333336
1058,2012-06-19,9.416666666666666,31.333333333333332,62.916666666666664,62.916666666666664
1059,2012-06-20,9.5,32.0,62.5,62.5
1060,2012-06-21,9.583333333333334,32.666666666666664,62.083333333333336,62.083333333333336
1061,2012-06-22,9.666666666666666,33.333333333333336,61.666666666666664,61.666666666666664
1062,2012-06-23,9.75,34.0,61.25,61.25
1063,2012-06-24,9.833333333333334,34.666666666666664,60.833333333333336,60.833333333333336
1064,2012-06-25,9.916666666666666,35.333333333333336,60.416666666666664,60.416666666666664
1065,2012-06-26,10.0,36.0,60.0,60.0
1066,2012-06-27,9.0,29.0,40.0,40.0
1067,2012-06-28,9.0,26.0,53.0,53.0
1068,2012-06-29,8.0,20.0,62.0,62.0
1069,2012-06-30,9.0,31.0,52.0,52.0
1070,2012-07-01,8.0,26.0,45.5,45.5
1071,2012-07-02,7.0,21.0,39.0,39.0
1072,2012-07-03,20.0,33.0,37.0,41.0
1073,2012-07-04,11.0,38.0,40.0,48.0
1074,2012-07-05,4.0,16.0,15.0,20.0
1075,2012-07-06,10.0,34.0,42.0,43.0
1076,2012-07-07,12.0,38.0,36.0,48.0
1077,2012-07-08,11.0,34.5,34.5,43.5
1078,2012-07-09,10.0,31.0,33.0,39.0
1079,2012-07-10,9.0,29.0,30.333333333333332,36.333333333333336
1080,2012-07-11,8.0,27.0,27.666666666666668,33.666666666666664
1081,2012-07-12,7.0,25.0,25.0,31.0
1082,2012-07-13,10.0,35.0,37.0,44.0
1083,2012-07-14,10.0,29.0,38.0,38.0
1084,2012-07-15,10.0,32.333333333333336,36.333333333333336,41.666666666666664
1085,2012-07-16,10.0,35.666666666666664,34.666666666666664,45.333333333333336
1086,2012-07-17,10.0,39.0,33.0,49.0
1087,2012-07-18,10.0,36.0,34.5,45.0
1088,2012-07-19,10.0,33.0,36.0,41.0
1089,2012-07-20,9.0,31.0,39.0,39.0
1090,2012-07-21,7.0,22.0,30.0,30.0
1091,2012-07-22,7.0,23.5,29.5,30.5
1092,2012-07-23,7.0,25.0,29.0,31.0
1093,2012-07-24,9.0,28.0,43.0,43.0
1094,2012-07-25,11.0,39.0,37.0,49.0
1095,2012-07-26,10.5,35.5,37.5,44.5
1096,2012-07-27,10.0,32.0,38.0,40.0
1097,2012-07-28,6.0,20.0,32.0,32.0
1098,2012-07-29,6.0,19.5,30.0,30.0
1099,2012-07-30,6.0,19.0,28.0,28.0
1100,2012-07-31,6.0,18.5,26.0,26.0
1101,2012-08-01,6.0,18.0,24.0,24.0
1102,2012-08-02,13.0,48.0,47.0,60.0
1103,2012-08-03,6.0,15.0,32.0,32.0
1104,2012-08-04,5.0,15.0,24.0,24.0
1105,2012-08-05,7.5,26.0,33.0,35.0
1106,2012-08-06,10.0,37.0,42.0,46.0
1107,2012-08-07,7.0,26.0,33.0,33.0
1108,2012-08-08,10.0,26.0,59.0,59.0
1109,2012-08-09,9.0,25.0,52.0,52.0
1110,2012-08-10,7.0,21.0,40.0,40.0
1111,2012-08-11,9.0,31.0,65.0,65.0
1112,2012-08-12,10.0,31.5,63.0,63.0
1113,2012-08-13,11.0,32.0,61.0,61.0
1114,2012-08-14,10.777777777777779,31.444444444444443,58.22222222222222,58.22222222222222
1115,2012-08-15,10.555555555555555,30.88888888888889,55.44444444444444,55.44444444444444
1116,2012-08-16,10.333333333333334,30.333333333333332,52.66666666666667,52.66666666666667
1117,2012-08-17,10.11111111111111,29.77777777777778,49.888888888888886,49.888888888888886
1118,2012-08-18,9.88888888888889,29.22222222222222,47.111111111111114,47.111111111111114
1119,2012-08-19,9.666666666666666,28.666666666666668,44.333333333333336,44.333333333333336
1120,2012-08-20,9.444444444444445,28.11111111111111,41.55555555555556,41.55555555555556
1121,2012-08-21,9.222222222222221,27.555555555555557,38.77777777777778,38.77777777777778
1122,2012-08-22,9.0,27.0,36.0,36.0
1123,2012-08-23,8.5,24.0,55.5,55.5
1124,2012-08-24,8.0,21.0,75.0,75.0
1125,2012-08-25,5.0,12.0,52.0,52.0
1126,2012-08-26,7.5,20.0,55.0,55.0
1127,2012-08-27,10.0,28.0,58.0,58.0
1128,2012-08-28,10.0,27.285714285714285,63.714285714285715,63.714285714285715
1129,2012-08-29,10.0,26.571428571428573,69.42857142857143,69.42857142857143
1130,2012-08-30,10.0,25.857142857142858,75.14285714285714,75.14285714285714
1131,2012-08-31,10.0,25.142857142857142,80.85714285714286,80.85714285714286
1132,2012-09-01,10.0,24.428571428571427,86.57142857142857,86.57142857142857
1133,2012-09-02,10.0,23.714285714285715,92.28571428571428,92.28571428571428
1134,2012-09-03,10.0,23.0,98.0,98.0
1135,2012-09-04,9.0,22.25,84.0,84.0
1136,2012-09-05,8.0,21.5,70.0,70.0
1137,2012-09-06,7.0,20.75,56.0,56.0
1138,2012-09-07,6.0,20.0,42.0,42.0
1139,2012-09-08,7.0,25.0,46.0,46.0
1140,2012-09-09,8.5,31.0,57.5,57.5
1141,2012-09-10,10.0,37.0,69.0,69.0
1142,2012-09-11,10.0,34.0,55.0,55.0
1143,2012-09-12,12.0,38.0,67.0,67.0
1144,2012-09-13,6.0,18.0,30.0,30.0
1145,2012-09-14,9.0,27.0,36.0,36.0
1146,2012-09-15,10.0,36.0,43.0,45.0
1147,2012-09-16,10.0,33.5,45.5,46.5
1148,2012-09-17,10.0,31.0,48.0,48.0
1149,2012-09-18,9.0,33.0,48.0,48.0
1150,2012-09-19,8.0,24.0,43.0,43.0
1151,2012-09-20,7.0,19.0,34.0,34.0
1152,2012-09-21,8.0,22.0,49.5,49.5
1153,2012-09-22,9.0,25.0,65.0,65.0
1154,2012-09-23,8.0,24.0,48.0,48.0
1155,2012-09-24,10.0,40.0,54.0,54.0
1156,2012-09-25,7.0,25.0,29.0,31.0
1157,2012-09-26,7.0,23.0,44.0,44.0
1158,2012-09-27,13.0,41.0,52.0,52.0
1159,2012-09-28,9.0,28.0,67.0,67.0
1160,2012-09-29,6.0,14.0,47.0,47.0
1161,2012-09-30,7.0,22.0,59.0,59.0
1162,2012-10-01,12.0,31.0,-125.0,117.0
1163,2012-10-02,11.0,31.0,-111.0,107.0
1164,2012-10-03,6.0,18.0,49.0,49.0
1165,2012-10-04,7.0,21.0,60.0,60.0
1166,2012-10-05,11.0,33.0,55.0,55.0
1167,2012-10-06,12.0,37.0,45.0,46.0
1168,2012-10-07,11.5,39.5,53.5,54.0
1169,2012-10-08,11.0,42.0,62.0,62.0
1170,2012-10-09,7.0,25.0,41.0,41.0
1171,2012-10-10,8.5,29.5,52.5,52.5
1172,2012-10-11,10.0,34.0,64.0,64.0
1173,2012-10-12,11.0,38.0,83.0,83.0
1174,2012-10-13,11.0,37.0,64.0,64.0
1175,2012-10-14,11.0,35.5,50.0,53.5
1176,2012-10-15,11.0,34.0,36.0,43.0
1177,2012-10-16,12.0,45.0,38.0,56.0
1178,2012-10-17,8.0,28.0,34.0,35.0
1179,2012-10-18,9.0,27.0,59.0,59.0
1180,2012-10-19,10.0,27.0,48.0,48.0
1181,2012-10-20,10.0,26.0,40.0,40.0
1182,2012-10-21,12.0,39.0,37.0,49.0
1183,2012-10-22,11.0,36.0,43.666666666666664,51.666666666666664
1184,2012-10-23,10.0,33.0,50.333333333333336,54.333333333333336
1185,2012-10-24,9.0,30.0,57.0,57.0
1186,2012-10-25,11.0,40.0,80.0,80.0
1187,2012-10-26,10.666666666666666,39.0,73.33333333333333,73.33333333333333
1188,2012-10-27,10.333333333333334,38.0,66.66666666666667,66.66666666666667
1189,2012-10-28,10.0,37.0,60.0,60.0
1190,2012-10-29,10.0,35.0,63.0,63.0
1191,2012-10-30,10.0,33.0,66.0,66.0
1192,2012-10-31,7.0,21.0,41.0,41.0
1193,2012-11-01,10.0,34.0,63.0,63.0
1194,2012-11-02,8.5,32.0,52.0,52.0
1195,2012-11-03,7.0,30.0,41.0,41.0
1196,2012-11-04,8.5,34.0,60.0,60.0
1197,2012-11-05,10.0,38.0,79.0,79.0
1198,2012-11-06,10.0,30.0,69.0,69.0
1199,2012-11-07,10.0,34.0,75.0,75.0
1200,2012-11-08,13.0,50.0,86.0,86.0
1201,2012-11-09,8.0,31.0,55.0,55.0
1202,2012-11-10,11.0,37.0,89.0,89.0
1203,2012-11-11,11.5,40.0,90.5,90.5
1204,2012-11-12,12.0,43.0,92.0,92.0
1205,2012-11-13,22.0,-91.0,-128.0,119.0
1206,2012-11-14,12.0,43.0,95.0,95.0
1207,2012-11-15,11.0,36.0,84.0,84.0
1208,2012-11-16,9.0,34.0,45.0,45.0
1209,2012-11-17,9.0,27.0,52.0,52.0
1210,2012-11-18,9.666666666666666,31.666666666666668,51.666666666666664,51.666666666666664
1211,2012-11-19,10.333333333333334,36.333333333333336,51.333333333333336,51.333333333333336
1212,2012-11-20,11.0,41.0,51.0,51.0
1213,2012-11-21,10.0,28.0,54.0,54.0
1214,2012-11-22,9.0,31.0,59.0,59.0
1215,2012-11-23,9.75,35.0,59.25,59.25
1216,2012-11-24,10.5,39.0,59.5,59.5
1217,2012-11-25,11.25,43.0,59.75,59.75
1218,2012-11-26,12.0,47.0,60.0,60.0
1219,2012-11-27,13.0,48.0,69.0,69.0
1220,2012-11-28,11.0,44.0,80.0,80.0
1221,2012-11-29,13.0,50.0,87.0,87.0
1222,2012-11-30,10.0,39.0,45.0,49.0
1223,2012-12-01,11.0,43.0,63.0,63.0
1224,2012-12-02,10.0,36.0,36.0,45.0
1225,2012-12-03,10.0,37.0,39.5,46.5
1226,2012-12-04,10.0,38.0,43.0,48.0
1227,2012-12-05,8.0,31.0,40.0,40.0
1228,2012-12-06,12.0,45.0,70.0,70.0
1229,2012-12-07,11.0,46.0,71.0,71.0
1230,2012-12-08,11.0,41.0,70.0,70.0
1231,2012-12-09,11.5,44.5,73.5,73.5
1232,2012-12-10,12.0,48.0,77.0,77.0
1233,2012-12-11,11.0,39.5,72.5,72.5
1234,2012-12-12,10.0,31.0,68.0,68.0
1235,2012-12-13,11.0,41.0,58.0,58.0
1236,2012-12-14,11.0,38.0,61.0,61.0
1237,2012-12-15,8.0,29.0,48.0,48.0
1238,2012-12-16,9.5,35.0,64.5,64.5
1239,2012-12-17,11.0,41.0,81.0,81.0
1240,2012-12-18,10.0,25.0,76.0,76.0
1241,2012-12-19,10.0,30.0,78.0,78.0
1242,2012-12-20,11.0,34.0,80.0,80.0
1243,2012-12-21,13.0,29.0,90.0,90.0
1244,2012-12-22,14.0,44.0,91.0,91.0
1245,2012-12-23,12.0,40.0,73.0,73.0
1246,2012-12-24,10.0,36.0,55.0,55.0
1247,2012-12-25,6.0,19.0,51.0,51.0
1248,2012-12-26,12.0,38.0,67.0,67.0
1249,2012-12-27,12.0,53.0,70.0,70.0
1250,2012-12-28,9.0,36.0,51.0,51.0
1251,2012-12-29,12.0,55.0,54.0,69.0
1252,2012-12-30,12.0,49.0,70.5,78.0
1253,2012-12-31,12.0,43.0,87.0,87.0
1254,2013-01-01,12.0,48.0,52.0,60.0
1255,2013-01-02,13.0,43.0,56.0,56.0
1256,2013-01-03,13.0,30.0,64.0,64.0
1257,2013-01-04,8.0,29.0,41.0,41.0
1258,2013-01-05,9.0,57.0,51.0,71.0
1259,2013-01-06,9.0,47.0,51.0,64.33333333333333
1260,2013-01-07,9.0,37.0,51.0,57.666666666666664
1261,2013-01-08,9.0,27.0,51.0,51.0
1262,2013-01-09,11.0,41.0,52.0,52.0
1263,2013-01-10,10.5,35.0,55.5,55.5
1264,2013-01-11,10.0,29.0,59.0,59.0
1265,2013-01-12,10.0,29.0,58.0,58.0
1266,2013-01-13,6.0,19.0,39.0,39.0
1267,2013-01-14,8.0,20.0,58.0,58.0
1268,2013-01-15,10.0,25.0,65.0,65.0
1269,2013-01-16,10.0,31.0,67.0,67.0
1270,2013-01-17,9.0,24.0,46.0,46.0
1271,2013-01-18,9.0,23.0,60.0,60.0
1272,2013-01-19,10.0,29.0,51.0,51.0
1273,2013-01-20,9.0,27.5,44.0,44.0
1274,2013-01-21,8.0,26.0,37.0,37.0
1275,2013-01-22,9.0,25.0,56.0,56.0
1276,2013-01-23,9.0,25.0,52.333333333333336,52.333333333333336
1277,2013-01-24,9.0,25.0,48.666666666666664,48.666666666666664
1278,2013-01-25,9.0,25.0,45.0,45.0
1279,2013-01-26,6.0,21.0,28.0,28.0
1280,2013-01-27,6.0,20.0,31.0,31.0
1281,2013-01-28,6.0,19.0,34.0,34.0
1282,2013-01-29,12.0,36.0,48.0,48.0
1283,2013-01-30,9.0,29.0,39.0,39.0
1284,2013-01-31,8.0,25.0,37.0,37.0
1285,2013-02-01,7.0,21.0,35.0,35.0
1286,2013-02-02,8.0,23.666666666666668,52.0,52.0
1287,2013-02-03,9.0,26.333333333333332,69.0,69.0
1288,2013-02-04,10.0,29.0,86.0,86.0
1289,2013-02-05,10.0,32.0,62.0,62.0
1290,2013-02-06,9.0,28.0,73.0,73.0
1291,2013-02-07,10.0,30.0,88.0,88.0
1292,2013-02-08,10.0,29.0,67.0,67.0
1293,2013-02-09,6.0,18.0,46.0,46.0
1294,2013-02-10,7.5,22.0,49.5,49.5
1295,2013-02-11,9.0,26.0,53.0,53.0
1296,2013-02-12,9.0,27.0,61.0,61.0
1297,2013-02-13,12.0,36.0,76.0,76.0
1298,2013-02-14,13.0,31.0,76.0,76.0
1299,2013-02-15,12.0,30.5,69.75,69.75
1300,2013-02-16,11.0,30.0,63.5,63.5
1301,2013-02-17,10.0,29.5,57.25,57.25
1302,2013-02-18,9.0,29.0,51.0,51.0
1303,2013-02-19,7.0,19.0,54.0,54.0
1304,2013-02-20,10.0,28.0,60.0,60.0
1305,2013-02-21,10.0,28.0,60.0,60.0
1306,2013-02-22,9.0,28.0,74.0,74.0
1307,2013-02-23,6.0,19.0,44.0,44.0
1308,2013-02-24,6.0,19.0,50.0,50.0
1309,2013-02-25,6.0,19.0,56.0,56.0
1310,2013-02-26,10.0,29.0,70.0,70.0
1311,2013-02-27,10.0,29.0,56.0,56.0
1312,2013-02-28,9.0,28.0,44.0,44.0
1313,2013-03-01,9.0,26.0,40.0,40.0
1314,2013-03-02,6.0,19.0,31.0,31.0
1315,2013-03-03,7.0,22.5,32.0,32.0
1316,2013-03-04,8.0,26.0,33.0,33.0
1317,2013-03-05,10.0,31.0,53.0,53.0
1318,2013-03-06,9.0,28.0,46.0,46.0
1319,2013-03-07,9.0,25.0,55.0,55.0
1320,2013-03-08,9.0,26.0,62.0,62.0
1321,2013-03-09,9.0,26.0,69.0,69.0
1322,2013-03-10,8.5,25.0,82.5,82.5
1323,2013-03-11,8.0,24.0,96.0,96.0
1324,2013-03-12,7.0,21.0,53.0,53.0
1325,2013-03-13,10.0,27.0,84.0,84.0
1326,2013-03-14,8.0,22.0,48.0,48.0
1327,2013-03-15,7.0,21.0,44.5,44.5
1328,2013-03-16,6.0,20.0,41.0,41.0
1329,2013-03-17,9.0,29.0,49.0,49.0
1330,2013-03-18,6.0,19.0,33.0,33.0
1331,2013-03-19,8.0,21.0,54.0,54.0
1332,2013-03-20,12.0,43.0,63.0,63.0
1333,2013-03-21,10.0,28.0,-103.0,102.0
1334,2013-03-22,10.0,28.75,-61.75,92.0
1335,2013-03-23,10.0,29.5,-20.5,82.0
1336,2013-03-24,10.0,30.25,20.75,72.0
1337,2013-03-25,10.0,31.0,62.0,62.0
1338,2013-03-26,10.0,28.0,86.0,86.0
1339,2013-03-27,7.0,23.0,61.0,61.0
1340,2013-03-28,7.0,20.0,46.0,46.0
1341,2013-03-29,9.0,23.0,45.0,45.0
1342,2013-03-30,8.0,21.666666666666668,42.333333333333336,42.333333333333336
1343,2013-03-31,7.0,20.333333333333332,39.666666666666664,39.666666666666664
1344,2013-04-01,6.0,19.0,37.0,37.0
1345,2013-04-02,9.0,24.0,57.0,57.0
1346,2013-04-03,9.0,26.0,80.0,80.0
1347,2013-04-04,10.0,31.0,79.0,79.0
1348,2013-04-05,9.0,26.0,87.0,87.0
1349,2013-04-06,9.0,25.0,67.0,67.0
1350,2013-04-07,8.5,23.5,68.5,68.5
1351,2013-04-08,8.0,22.0,70.0,70.0
1352,2013-04-09,7.5,21.0,61.5,61.5
1353,2013-04-10,7.0,20.0,53.0,53.0
1354,2013-04-11,9.0,25.0,88.0,88.0
1355,2013-04-12,9.0,28.0,86.0,86.0
1356,2013-04-13,9.0,24.0,74.0,74.0
1357,2013-04-14,9.0,25.0,63.0,63.0
1358,2013-04-15,9.0,26.0,52.0,52.0
1359,2013-04-16,14.0,52.0,66.0,66.0
1360,2013-04-17,9.0,26.0,65.0,65.0
1361,2013-04-18,8.0,22.0,52.0,52.0
1362,2013-04-19,7.0,20.0,37.0,37.0
1363,2013-04-20,7.0,20.0,32.0,32.0
1364,2013-04-21,8.0,22.0,43.5,43.5
1365,2013-04-22,9.0,24.0,55.0,55.0
1366,2013-04-23,8.0,22.0,58.0,58.0
1367,2013-04-24,9.0,26.0,67.0,67.0
1368,2013-04-25,8.0,19.0,59.0,59.0
1369,2013-04-26,8.0,23.0,43.0,43.0
1370,2013-04-27,7.0,18.0,30.0,30.0
1371,2013-04-28,7.25,19.25,36.75,36.75
1372,2013-04-29,7.5,20.5,43.5,43.5
1373,2013-04-30,7.75,21.75,50.25,50.25
1374,2013-05-01,8.0,23.0,57.0,57.0
1375,2013-05-02,6.0,16.0,66.0,66.0
1376,2013-05-03,8.0,23.0,48.0,48.0
1377,2013-05-04,7.666666666666667,22.666666666666668,54.333333333333336,54.333333333333336
1378,2013-05-05,7.333333333333333,22.333333333333332,60.666666666666664,60.666666666666664
1379,2013-05-06,7.0,22.0,67.0,67.0
1380,2013-05-07,8.5,22.0,-17.0,84.0
1381,2013-05-08,10.0,22.0,-101.0,101.0
1382,2013-05-09,9.0,23.0,57.0,57.0
1383,2013-05-10,13.0,19.0,63.0,63.0
1384,2013-05-11,10.0,12.0,48.0,48.0
1385,2013-05-12,10.0,16.0,59.5,59.5
1386,2013-05-13,10.0,20.0,71.0,71.0
1387,2013-05-14,9.0,25.0,53.0,53.0
1388,2013-05-15,9.0,25.0,48.0,48.0
1389,2013-05-16,7.0,20.0,45.5,45.5
1390,2013-05-17,5.0,15.0,43.0,43.0
1391,2013-05-18,8.0,23.0,64.0,64.0
1392,2013-05-19,8.5,24.0,56.0,56.0
1393,2013-05-20,9.0,25.0,48.0,48.0
1394,2013-05-21,8.0,21.0,55.0,55.0
1395,2013-05-22,8.0,20.0,47.0,47.0
1396,2013-05-23,6.0,14.0,48.0,48.0
1397,2013-05-24,8.0,20.0,53.0,53.0
1398,2013-05-25,9.0,26.0,52.0,52.0
1399,2013-05-26,7.5,22.5,47.0,47.0
1400,2013-05-27,6.0,19.0,42.0,42.0
1401,2013-05-28,10.0,32.0,51.0,51.0
1402,2013-05-29,7.0,18.0,55.0,55.0
1403,2013-05-30,8.0,17.0,53.0,53.0
1404,2013-05-31,6.0,17.0,34.0,34.0
1405,2013-06-01,8.0,18.0,62.0,62.0
1406,2013-06-02,7.5,19.5,60.5,60.5
1407,2013-06-03,7.0,21.0,59.0,59.0
1408,2013-06-04,8.0,21.0,57.0,57.0
1409,2013-06-05,7.0,21.0,49.0,49.0
1410,2013-06-06,9.0,25.0,56.0,56.0
1411,2013-06-07,9.0,19.0,46.0,46.0
1412,2013-06-08,8.0,22.0,70.0,70.0
1413,2013-06-09,8.0,21.5,54.5,54.5
1414,2013-06-10,8.0,21.0,39.0,39.0
1415,2013-06-11,8.0,21.0,60.0,60.0
1416,2013-06-12,8.0,26.0,51.0,51.0
1417,2013-06-13,8.0,25.2,53.2,53.2
1418,2013-06-14,8.0,24.4,55.4,55.4
1419,2013-06-15,8.0,23.6,57.6,57.6
1420,2013-06-16,8.0,22.8,59.8,59.8
1421,2013-06-17,8.0,22.0,62.0,62.0
1422,2013-06-18,9.0,27.0,58.0,58.0
1423,2013-06-19,8.0,22.0,60.0,60.0
1424,2013-06-20,8.0,24.0,62.0,62.0
1425,2013-06-21,8.0,21.0,56.0,56.0
1426,2013-06-22,6.0,16.0,35.0,35.0
1427,2013-06-23,6.25,16.5,35.75,35.75
1428,2013-06-24,6.5,17.0,36.5,36.5
1429,2013-06-25,6.75,17.5,37.25,37.25
1430,2013-06-26,7.0,18.0,38.0,38.0
1431,2013-06-27,7.0,18.0,37.0,37.0
1432,2013-06-28,9.0,20.0,59.0,59.0
1433,2013-06-29,7.0,17.0,38.0,38.0
1434,2013-06-30,7.0,15.0,34.0,34.0
1435,2013-07-01,9.0,21.0,43.0,43.0
1436,2013-07-02,8.0,21.0,35.0,35.0
1437,2013-07-03,7.0,20.0,33.0,33.0
1438,2013-07-04,10.0,23.0,53.0,53.0
1439,2013-07-05,7.0,22.0,49.0,49.0
1440,2013-07-06,10.0,28.0,52.0,52.0
1441,2013-07-07,9.0,24.666666666666668,45.333333333333336,45.333333333333336
1442,2013-07-08,8.0,21.333333333333332,38.666666666666664,38.666666666666664
1443,2013-07-09,7.0,18.0,32.0,32.0
1444,2013-07-10,8.0,20.0,37.0,37.0
1445,2013-07-11,7.0,21.0,44.0,44.0
1446,2013-07-12,8.0,19.0,60.0,60.0
1447,2013-07-13,7.0,18.0,36.0,36.0
1448,2013-07-14,6.5,15.5,37.0,37.0
1449,2013-07-15,6.0,13.0,38.0,38.0
1450,2013-07-16,8.0,22.0,65.0,65.0
1451,2013-07-17,9.0,23.0,73.0,73.0
1452,2013-07-18,8.0,21.0,79.0,79.0
1453,2013-07-19,8.666666666666666,23.0,73.66666666666667,73.66666666666667
1454,2013-07-20,9.333333333333334,25.0,68.33333333333333,68.33333333333333
1455,2013-07-21,10.0,27.0,63.0,63.0
1456,2013-07-22,9.5,24.5,68.0,68.0
1457,2013-07-23,9.0,22.0,73.0,73.0
1458,2013-07-24,9.0,21.0,77.0,77.0
1459,2013-07-25,8.0,19.0,68.0,68.0
1460,2013-07-26,10.0,24.0,83.0,83.0
1461,2013-07-27,9.0,21.0,77.0,77.0
1462,2013-07-28,9.5,24.0,70.0,70.0
1463,2013-07-29,10.0,27.0,63.0,63.0
1464,2013-07-30,8.666666666666666,25.666666666666668,56.0,56.0
1465,2013-07-31,7.333333333333334,24.333333333333332,49.0,49.0
1466,2013-08-01,6.0,23.0,42.0,42.0
1467,2013-08-02,8.0,18.0,43.0,43.0
1468,2013-08-03,9.0,22.0,62.0,62.0
1469,2013-08-04,9.0,21.0,65.5,65.5
1470,2013-08-05,9.0,20.0,69.0,69.0
1471,2013-08-06,8.0,18.0,37.0,37.0
1472,2013-08-07,15.0,31.0,39.0,39.0
1473,2013-08-08,6.0,16.0,49.0,49.0
1474,2013-08-09,12.0,27.0,82.0,82.0
1475,2013-08-10,9.0,21.0,71.0,71.0
1476,2013-08-11,15.0,33.0,15.0,41.0
1477,2013-08-12,13.0,27.0,30.0,34.0
1478,2013-08-13,10.5,23.0,41.0,43.0
1479,2013-08-14,8.0,19.0,52.0,52.0
1480,2013-08-15,8.0,21.0,66.0,66.0
1481,2013-08-16,10.0,22.0,80.0,80.0
1482,2013-08-17,9.0,19.0,76.0,76.0
1483,2013-08-18,7.5,17.0,62.5,62.5
1484,2013-08-19,6.0,15.0,49.0,49.0
1485,2013-08-20,10.0,25.0,58.0,58.0
1486,2013-08-21,8.5,20.5,49.5,49.5
1487,2013-08-22,7.0,16.0,41.0,41.0
1488,2013-08-23,8.5,20.5,42.0,42.0
1489,2013-08-24,10.0,25.0,43.0,43.0
1490,2013-08-25,7.0,19.0,32.0,32.0
1491,2013-08-26,9.0,21.0,62.0,62.0
1492,2013-08-27,7.0,17.0,54.0,54.0
1493,2013-08-28,10.0,27.0,71.0,71.0
1494,2013-08-29,9.0,22.0,64.0,64.0
1495,2013-08-30,10.0,27.0,82.0,82.0
1496,2013-08-31,10.0,25.0,85.0,85.0
1497,2013-09-01,10.0,26.5,89.0,89.0
1498,2013-09-02,10.0,28.0,93.0,93.0
1499,2013-09-03,10.0,22.0,85.0,85.0
1500,2013-09-04,8.0,22.0,62.0,62.0
1501,2013-09-05,10.0,23.0,81.0,81.0
1502,2013-09-06,9.0,24.0,75.0,75.0
1503,2013-09-07,9.0,22.0,57.0,57.0
1504,2013-09-08,9.333333333333334,22.0,57.333333333333336,57.333333333333336
1505,2013-09-09,9.666666666666666,22.0,57.666666666666664,57.666666666666664
1506,2013-09-10,10.0,22.0,58.0,58.0
1507,2013-09-11,7.0,17.0,40.0,40.0
1508,2013-09-12,10.0,23.0,70.0,70.0
1509,2013-09-13,9.0,22.0,71.0,71.0
1510,2013-09-14,10.0,28.0,68.0,68.0
1511,2013-09-15,9.666666666666666,25.666666666666668,62.333333333333336,62.333333333333336
1512,2013-09-16,9.333333333333334,23.333333333333332,56.666666666666664,56.666666666666664
1513,2013-09-17,9.0,21.0,51.0,51.0
1514,2013-09-18,9.0,23.0,46.0,46.0
1515,2013-09-19,7.0,15.0,43.0,43.0
1516,2013-09-20,7.0,15.5,37.5,37.5
1517,2013-09-21,7.0,16.0,32.0,32.0
1518,2013-09-22,10.0,24.0,56.0,56.0
1519,2013-09-23,7.0,18.0,39.0,39.0
1520,2013-09-24,10.0,26.0,63.0,63.0
1521,2013-09-25,10.0,26.0,57.0,57.0
1522,2013-09-26,9.0,23.0,51.0,51.0
1523,2013-09-27,7.0,18.0,38.0,38.0
1524,2013-09-28,7.0,17.0,40.0,40.0
1525,2013-09-29,7.0,17.5,39.0,39.0
1526,2013-09-30,7.0,18.0,38.0,38.0
1527,2013-10-01,7.0,18.0,41.5,41.5
1528,2013-10-02,7.0,18.0,45.0,45.0
1529,2013-10-03,7.0,18.0,48.5,48.5
1530,2013-10-04,7.0,18.0,52.0,52.0
1531,2013-10-05,7.0,17.0,62.0,62.0
1532,2013-10-06,7.0,16.0,58.0,58.0
1533,2013-10-07,8.0,20.0,55.5,55.5
1534,2013-10-08,9.0,24.0,53.0,53.0
1535,2013-10-09,10.0,25.0,72.0,72.0
1536,2013-10-10,10.0,27.0,74.0,74.0
1537,2013-10-11,8.0,16.0,87.0,87.0
1538,2013-10-12,8.0,18.0,60.0,60.0
1539,2013-10-13,8.0,18.0,59.5,59.5
1540,2013-10-14,8.0,18.0,59.0,59.0
1541,2013-10-15,9.0,28.0,56.0,56.0
1542,2013-10-16,8.0,19.0,53.0,53.0
1543,2013-10-17,9.0,22.0,54.0,54.0
1544,2013-10-18,10.0,25.0,55.0,55.0
1545,2013-10-19,9.0,23.0,57.0,57.0
1546,2013-10-20,8.0,22.0,49.0,49.0
1547,2013-10-21,7.0,21.0,41.0,41.0
